err-short-vault-id	err	ae43c56632008afafed8517a28e1323f8e21c81780e8303c2e41bcc8825185842b2224fed0325f525c55c6d9d7440ce8ef35124c7d282583d837779fb6ed8e09010800000062aceb36ba33b4150202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f805930000000101000000010220000000a6ee320f0bd9a9b459846844bd79b02f25503b61da16c2a60b491d051d132b020304000000004c0000040400000002000000050400000001000000064800000028ceeaae30f3d37f2be799fc69e7916201927418789780fe121de9b925e3c5b571ebeb97c1a585c10c83394731351715aebb522574ef81a6c7518a51c00da6b2774c33a13284ebcf060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-key-epoch-badlen	err	f6131eab1ebea87dfc9b140873d3ad7980a33852b008a2831d184f3521005fc77b9dbe35f66b02e19768ab1dbc7b7904bd02c0a697b6719cfe4b13fa3b5cc700011000000087715091ae90f1866cf87060c8df0d6d02020000000100060200000001000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-kdf-badlen	err	02f32fdca7d15e4d7ea7b102b72aa5e01a67c45e94a968bc358b90fb84f5dde72b7f76685834f819b4b715561a0acd0d0c0360fe57af2297e92283edb01da809011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100040500000035fc0eeac805930000000101000000010220000000d6e768bc6c7d980bd5b3185bb6c7ef10eae94caa8a1f509f3d0fdb43cbc7e34e0304000000004c00000404000000020000000504000000010000000648000000e27d9acad2c41bc90f554b485ba6b2f1e067e31535b963920f847b7ad1e76a1a14c363a22282e866fac66b433fb089e2f4888a0d7ffb5c58977e2c1f745bfccea470ff41b7f7dbb7060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-snapshot-epoch-badlen	err	20cbfd211751e746dbb94c8862178959260e069aa56be47a708b460a1d560330f5e67282fe2089861720ccf1893e65590aa17b9d174dd4ad206d71b6592f2707011000000087715091ae90f1866cf87060c8df0d6d0704000000010000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-purged-badlen	err	53f4957255e7c5dbb05d3f607da0699136082550da138fdfce61695785af0d5474cdfcb8a02c186b0709833a82c8ae658b5890f9b0111fa3d7fa7d1bd93b230f011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f8059300000001010000000102200000007c05e55396da8632984864ccff8e15bfed03eb12d41ade88ac8d2cc0c965d86c0304000000004c000004040000000200000005040000000100000006480000001862f0822414545af662570a4e62ee460d08b756d1754b49a47f0a7e38ef1e8a40c85a657316b0ed092601238c72f7582a6a16bead9c4828d285d278955808fc27c3d004e8bf2a95060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f70040100000001050800000000000000000000000904000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-owner-vk-badlen	err	f65fb3b938629c1ccc3eb2f08559cf35d7984d6e88ae2b0555bff95c3cb6c60bc73f9fc632a0aff5b5315f65018a8fd79a29a58f12f563016b57fce96622570b011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f80593000000010100000001022000000060be19f37b7646b8b48400fa05c0469acc7a904a350ed819d5dd245622d79f5f0304000000004c00000404000000020000000504000000010000000648000000a61ba2860b8410ee4e2f992c8232bf628836e4914123ecf3e91370547d488ed00e43f242ea7c3542cc618d24f2fb69d62694ae07ce4df23cbeda34e24d05b40b0ca5f934e24eb245060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a10000000d4ea78c6b72e0c9baa1585593358bb3e
err-slot-no-type	err	92470f1d20857b16120a9086cf13743381d8cd669e09d4c1106f5784e84269c828de363c93f5ffc322eea1f3a4197d4dc667635c836e4c5ef40749cda2d76f03011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f8058d00000002200000000ff24a283736d636113643d642b19c1179da3929fb0c0eca8f70047bff5b6b510304000000004c000004040000000200000005040000000100000006480000007fe72d370f29eec0a8cdcaa659dd746784e5b84d7fc7b1e41c613b70c85009889fad88931a725ad07610be54a4289b21b32696d066a070567c9dfaca88b6dff0296a1ec22f9c1ecf060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-slot-bad-type	err	8df492f528ce2ffd46881e0c01d70b3db1da798a8a51b1e9f897f29ed1cadd5d0b3f3f7157770466e59a7f232cd621f599cc409b677381060f352809ab6e2703011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f8059300000001010000000902200000002741ad12815cc46d3ee6b78a4eaba45dca6ace07be781d3e75aadebe783a4e4d0304000000004c000004040000000200000005040000000100000006480000008ae641790964ecc2af0d655e0e54d3727373db2023e737265a0c19ee69057a1754e7150128f268f765e277b68bac94ba074279ec9dd9bfbd109f821fb2c47cc5c6addfda955e1795060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-slot-out-of-order	err	673f887fad65d697b7801e32ba34b6f928c402b471163dab700728605d174a4082e0b170c51cbff8e762036a2382d386d98b28bae75ed5ab03675fce4587fc00011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f80553000000064800000016751c288268577be8733269ef4064d32b8d8a6cd3864ed1383a338a2cabf7f5671029998b854ce8aa07a238768526f60498c704d78932d21d95222b87a995884ae841b8c951a738010100000001060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-slot-dup-type	err	bb45b12e0f36667cb8755312deb826608311b2b9a4836ea4455c0097ec6c995b4f8581ee7c4196e7e3f21850f9ed2cfd54d05f05d517b0d0b4a7257965d28c09011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f805590000000101000000010101000000010648000000cc4d9851f8ba2b943b8b52a5b51ddfe9f13c9d864e7d1c6b1df21572b616dbc6c8084589cccaffd99388ad1612f7d03d94bd4f470b0b36e376d0f801882436d4c5f0e63dcba8b661060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-slot-salt-badlen	err	bb12d44fdcde03752dcaf50aa47956e647bada992c404141271552f67f372b696402fd16467e9372733aa272af2ef14d695b30327f5bb8ad9802ecd2ab522a01011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f805830000000101000000010210000000c5d30bbefc8a03e03a45e6edafa03d160304000000004c000004040000000200000005040000000100000006480000003ba65fed3f76e1da9162e2f368f8e8cb57347c3699c40cf338c3e2994de27e0a040b103f1e7d0f84accebe173ae207989ee8a6cfc3f0126e97b5a3afe61936fe6e33dc2d1fbaa221060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-device-no-vk	err	50ce24733581c15de8d1718f77d0bf921f60a1b6e3acaf48ce421fa21c2c13a464586542b718b5b638f6026dac857d781566584a2a314e43a0d8a64caa2df20c011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f805930000000101000000010220000000f6de5dcfa93aab932c18b0fe26e0eaec15e72d9ff4d396e8d8f1befe2d3a70350304000000004c0000040400000002000000050400000001000000064800000052bb2f2ae40596e2cd6f1a3e2ee83a80f27649cfc502640949274876f6bda7ef1c7b64a58bd28923b33472d069de28377fe271ad57482ad3f9a99030e9b6225a785cd7235dec235206040000000100000007080000000100000000000000081b000000011000000065dbad039c37910260b51673f60cbf66030100000078090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-device-short-id	err	c51df34dc821e30f4d1a51917fd1b2b4dfcedb32cbd4654947515c58f877d9f5acdc7dc460d058ce1560388bb792324afe04b02fabea81553e3b854050207007011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f805930000000101000000010220000000df32d11023556075a3e55e7d3421f3a9fe5a1024f17bd2c4806b93d6c8c367ad0304000000004c0000040400000002000000050400000001000000064800000026365360bd5d019334e6e4a766dac191dc776ab1ffa6a036c74eb609eea305b234fc32b6b5a1690f1d7111698a7ad85b1f7d95d4a6e36327f9f897ffc93be696de26e837cfd699f9060400000001000000070800000001000000000000000850000000010800000073e3daf0a97fd3db02200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-device-short-vk	err	62aa81ab6fd097d95b73e19a779be95e9cbee40744ae5d45594c3dc2f6cf61d220f0c484b944bafd33c2faf44b38415ad62cc98682d08cd0e46b24f2da7af109011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f805930000000101000000010220000000a6d93ef48cc2a0e348fb3daa2ee2538c498f2bc04e0afe8c327bb2a94e0bc73f0304000000004c00000404000000020000000504000000010000000648000000a67ba0d35c7d2e7ddb6776a3d5ced4892e0f1e83c9120769ba26c5b3995348ee91bb65047531d139643b9a6024836feed17b2cca352810d4896bafc45531f28465b15eb133b50153060400000001000000070800000001000000000000000848000000011000000065dbad039c37910260b51673f60cbf66021000000006e2848a0e5bbb933b1d6ba7953c9bc003060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-device-status-badlen	err	449a4c166bdd95283e2730dd5937c9daa17b8f49adc4ba98824dca7718d6b4c81392a88c91978a8a74d503d30368cb53cb06e0761d6857cfe1f4abd645611408011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f805930000000101000000010220000000cd008c92c608a4010438b944255257f4b383a249db88c03f863afd26cee8972e0304000000004c00000404000000020000000504000000010000000648000000e9c903fb93adea1499cb7cc0f118220e6bb6f211eff85bd1401251d171f0d335008a295a7a85f87f8479488addd75d6d97e3e231e3875d321c4922b8ced72bbbcc5d2e7c79299cf606040000000100000007080000000100000000000000083f000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b30400000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-device-enrolled-badlen	err	fef59244ec9bae1807848573ea6093e4db8761ce079cbcee12e24273f5ced75b5b26481abe2f8fe3f98b5dfec8a0e5a4e21affd3b009afb231be39271880af0b011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f8059300000001010000000102200000005df3631bac5cb43fbea0099122af2acba2b1fd520169ba1e73472c2cbc993ff50304000000004c000004040000000200000005040000000100000006480000008b2d2ba9974a8eade1a0c3310dcc985ad8a613bbd77daba7ffa22bdecfbe7814d7a3cf98acac906cd8e072e940e278812a49833c6ed09201ee9430c7cef1f53cd3c8ee0a05af91b4060400000001000000070800000001000000000000000843000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b3050400000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-format-v-too-new	err	3573ef793178b8b7b23040f8761d41aeb624a8b04fb2b46c0182bb406d323d4bc7b44ec7f66d2ed9d302a50500af405bdc8d11c46fb839230cfb6355f373de07011000000087715091ae90f1866cf87060c8df0d6d0202000000020003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f8059300000001010000000102200000007e4bf9f825ecd1ca8ab7b8d6995151fa414a1da3fea158df9224c2262e244d400304000000004c0000040400000002000000050400000001000000064800000060b30894a1dcb8d2c45bf612ca429bd08b908aef30ff030296fe8d72885193839a042d659e5051c1d158c60359423beb6b272d3523c532add8586ff28ac48cdd2b8aaf1d9e5e477e060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-min-reader-too-new	err	ddff099929f109e2f04d80b3d4b9b7c8d692d0769dfbfb234cdc6cae90aa9765841a0ac27df0242247b06609567ed0886ecdb15d962242a13211b431ef960a00011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000200042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f80593000000010100000001022000000080ee229c08c4c1422cdfa036149fd9111b87abe86186d974f65f23ad422a3cb00304000000004c0000040400000002000000050400000001000000064800000085780869fb4adbf2866e7efd4143b731ed7a93e67ee2b35a60fd317cf1a985311d1019ef13ba507cd0c867694c2a0d08cdb8f3e663345a9a22c310c9318806dceb4d08a1b58bd0c2060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-missing-vault-id	err	e161f3b5fc696a38334505454396fdf8f69091cb737b6a405de926478551b1eeaa1eddb1098162f685563085c40f78aef2c5aeb1c8c9b9cd00e898900afe0d020202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f805930000000101000000010220000000e6eb482bffe2fba96570270dcfc9198191a3687081bff12b48a0eda8f2345f970304000000004c00000404000000020000000504000000010000000648000000f39b34c843b3b81664bb8ec8b67f93f0c0a0a09a3fa840677dd6638a8c82f283f757a38e1005a2715fd33d1560276df587a31d3ed9329851e6efbffa5b1b261371804ac08e222ef8060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
err-missing-owner-vk	err	b6387bc8ed2054d233824f7b7a08a736b0c87acfc735a9b5e14ce3064507e6924ceae30ff6f0ffefe86d25914a41d673893d8f4cd700023437c32c51e7d0840b011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f805930000000101000000010220000000daa7078da8c7cf0d6bd0bf4fb513d2a02348c537499709420f961ae47da2c65b0304000000004c00000404000000020000000504000000010000000648000000ffef75416c1907869f6fb8b56a429ee3a2b7f6abba601cec5ae425d78ef7546b027e6af47713066fa6e3e55ec2b911a1d086635d540beb5fd58a05fae5a853c948a3dc3419b7d1b6060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f700401000000010508000000000000000000000009080000000000000000000000
err-bad-sig	err	2438452ed21a0cfdc221bdd643140fe7998d7be52a8d8bd1c1e1b43c8544e0b4ab950f0c2a85d3e8eaccb3c536dd01ac2f3b3e7c6f1dddb97293a5c5d243ff09011000000087715091ae90f1866cf87060c8df0d6d0202000000010003020000000100042c000000004c0000020000000100000038a1d2d407d905458770fcae249a1d5a1521750ca1c3551563a97ff9d2c690f805930000000101000000010220000000f12c9fba4af4464701aff44c8b1a435702951c17961d2d221f1d5cf64de398cc0304000000004c00000404000000020000000504000000010000000648000000724dad7ae48569ed3538ff20451fb16068fb47960611d04f41bc1b883d11c55da7d357815933b5df3b4da9938f42fdb0f6cac1bb0849f8f7d77048f539fe9a68938f214407852a9f060400000001000000070800000001000000000000000858000000011000000065dbad039c37910260b51673f60cbf6602200000004721c592388477657cecd816f2b958be8834621602e4c276e7e4327f95de16b303060000006c6170746f7004010000000105080000000000000000000000090800000000000000000000000a20000000870eccc9e02cdc64a009a6fce0a7a5b5bbc941213a216aee98bc1375f0a3c33d
